source_region,model_name,target_count,completed_target_count,mean_target_f1,min_target_f1,mean_delta_f1,min_delta_f1,mean_target_ece,max_target_ece,all_targets_ece_leq_max
houston,extra_trees,2,2,0.8245615602469378,0.7820710973724884,-0.17543843975306217,-0.21792890262751163,0.06019571417587821,0.08873939055222888,True
houston,hgbt,2,2,0.8256970375902415,0.7897435897435897,-0.17430296240975857,-0.2102564102564103,0.033677363563232414,0.042790174983366555,True
houston,logreg,2,2,0.7690838696175377,0.7391304347826086,-0.23091613038246223,-0.26086956521739135,0.13577729088217996,0.21445256353958775,False
houston,random_forest,2,2,0.7950592964024197,0.7220630372492837,-0.20494070359758038,-0.27793696275071633,0.045716249597216846,0.07205002062541589,True
houston,rule_score,2,2,0.6547004707592408,0.5825545171339563,0.5435893596481296,0.47144340602284524,0.13985015079841429,0.13985745043246828,False
houston,torch_mlp,2,2,0.8237068245513095,0.8205980066445183,-0.17629317544869055,-0.17940199335548168,0.2168657877765675,0.23023813107119093,False
